Query String,Sentence,Ambiguity Signature Class,Ground-Truth Contextual Target,Conflicting Classical Parse Output,SpaCy_Raw_Pred,SpaCy_Routed_Context,SpaCy_Generated_Answer,SpaCy_CtxRel,SpaCy_Faith,SpaCy_AnsRel,Agentic_Raw_Pred,Agentic_Routed_Context,Agentic_Generated_Answer,Agentic_CtxRel,Agentic_Faith,Agentic_AnsRel,Quantum_Raw_Pred,Quantum_Routed_Context,Quantum_Generated_Answer,Quantum_CtxRel,Quantum_Faith,Quantum_AnsRel,Quantum_Outperformed_SpaCy,Quantum_Outperformed_Agentic,VIOLA_MOMENT
What physical object made direct contact to pour the wax?,The maker poured the wax with the copper jug filling the wax mold.,Lexical Echo,The copper jug.,The wax mold.,0,The wax mold.,The pouring ladle.,61.53390502929688,26.124595642089844,37.197025299072266,0,The wax mold.,The pouring ladle.,61.53390502929688,26.124595642089844,37.197025299072266,1,The copper jug.,The copper jug.,24.464258193969727,99.99999237060548,24.464258193969727,True,True,True
What physical object made direct contact to thread the bobbin?,The tailor threaded the bobbin with the silk yarn looping the bobbin winder.,Lexical Echo,The silk yarn.,The bobbin winder.,0,The bobbin winder.,The physical object that made direct contact to thread the bobbin is the bobbin winder.,61.04035186767578,70.68824768066406,92.94364166259766,0,The bobbin winder.,The physical object that made direct contact to thread the bobbin is the bobbin winder.,61.04035186767578,70.68824768066406,92.94364166259766,0,The bobbin winder.,The physical object that made direct contact to thread the bobbin is the bobbin winder.,61.04035186767578,70.68824768066406,92.94364166259766,False,False,False
What physical object made direct contact to stretch the shoe?,The cobbler stretched the shoe with the wooden last expanding the shoe stretcher.,Lexical Echo,The wooden last is the target for: what physical object made direct contact to stretch the shoe?,stretcher..,1,The wooden last is the target for: what physical object made direct contact to stretch the shoe?,The wooden last.,90.9734878540039,43.32965469360352,16.88353729248047,1,The wooden last is the target for: what physical object made direct contact to stretch the shoe?,The wooden last.,90.9734878540039,43.32965469360352,16.88353729248047,1,The wooden last is the target for: what physical object made direct contact to stretch the shoe?,The wooden last.,90.9734878540039,43.32965469360352,16.88353729248047,False,False,False
What physical object made direct contact to steep the fabric?,The dyer steeped the fabric with the wooden paddle pushing the fabric vat.,Lexical Echo,The wooden paddle.,The fabric vat.,0,The fabric vat.,The dyeing machine.,48.007591247558594,43.09165954589844,28.180997848510746,0,The fabric vat.,The dyeing machine made direct contact to steep the fabric.,48.007591247558594,48.93788528442383,73.57266998291016,1,The wooden paddle.,The wooden paddle.,34.08448028564453,100.0,34.08448028564453,True,True,True
What physical object made direct contact to shape the glass?,The glassblower shaped the glass with the wet newspaper wrapping the glass pipe.,Lexical Echo,The wet newspaper.,The glass pipe.,0,The glass pipe.,The blowpipe.,48.98805236816406,60.655887603759766,13.6702299118042,0,The glass pipe.,The glass pipe.,48.98805236816406,100.00001525878906,48.98805236816406,1,The wet newspaper.,The wet newspaper.,19.51143455505371,100.00001525878906,19.51143455505371,True,True,True
What physical object made direct contact to crush the stone?,The alchemist crushed the stone with the iron pestle grinding the stone mortar.,Lexical Echo,The iron pestle is the target for: what physical object made direct contact to crush the stone?,mortar..,1,The iron pestle is the target for: what physical object made direct contact to crush the stone?,The iron pestle.,84.85653686523438,61.49376678466797,28.99913787841797,1,The iron pestle is the target for: what physical object made direct contact to crush the stone?,The iron pestle.,84.85653686523438,61.49376678466797,28.99913787841797,1,The iron pestle is the target for: what physical object made direct contact to crush the stone?,The iron pestle.,84.85653686523438,61.49376678466797,28.99913787841797,False,False,False
What physical object made direct contact to focus the star?,The astronomer focused the star with the glass eyepiece turning the star telescope.,Lexical Echo,The glass eyepiece.,The star telescope.,0,The star telescope.,The physical object that made direct contact to focus the star is the lens.,59.660675048828125,57.2321891784668,89.34428405761719,0,The star telescope.,The physical object that made direct contact to focus the star is the lens.,59.660675048828125,57.2321891784668,89.34428405761719,1,The glass eyepiece.,The glass eyepiece.,40.827484130859375,100.0,40.827484130859375,True,True,True
What physical object made direct contact to ink the map?,The cartographer inked the map with the goose quill scratching the map pen.,Lexical Echo,The goose quill.,The map pen.,0,The map pen.,The map pen.,62.247337341308594,100.0,62.247337341308594,0,The map pen.,The map pen.,62.247337341308594,100.0,62.247337341308594,1,The goose quill.,The goose quill.,18.17266845703125,100.0,18.17266845703125,True,True,True
What physical object made direct contact to erase the error?,The scribe erased the error with the pumice stone rubbing the error eraser.,Lexical Echo,The pumice stone is the target for: what physical object made direct contact to erase the error?,eraser..,1,The pumice stone is the target for: what physical object made direct contact to erase the error?,The pumice stone is the target for: the pumice stone.,72.9588623046875,68.4131088256836,10.707843780517578,1,The pumice stone is the target for: what physical object made direct contact to erase the error?,The pumice stone is the target for: the pumice stone.,72.9588623046875,68.4131088256836,10.707843780517578,1,The pumice stone is the target for: what physical object made direct contact to erase the error?,The pumice stone is the target for: the pumice stone.,72.9588623046875,68.4131088256836,10.707843780517578,False,False,False
What physical object made direct contact to blow the horn?,The herald blew the horn with the brass mouthpiece touching the horn trumpet.,Lexical Echo,The brass mouthpiece.,The horn trumpet.,0,The horn trumpet.,The mouthpiece.,57.73445510864258,50.42660903930664,28.22960662841797,0,The horn trumpet.,The mouthpiece.,57.73445510864258,50.42660903930664,28.22960662841797,1,The brass mouthpiece.,The brass mouthpiece.,36.88959884643555,99.99998474121094,36.88959884643555,True,True,True
What is the main root verb governing the syntactic subject?,The bear awakened from hibernation stretched.,Reduced Relative Clause,stretched,awakened,0,awakened,"The main root verb governing the syntactic subject is ""awakened"".",6.048251628875732,56.84444808959961,70.98634338378906,0,awakened,"The main root verb governing the syntactic subject is ""awakened"".",6.048251628875732,56.84444808959961,70.98634338378906,1,stretched,"The main root verb governing the syntactic subject is ""stretched"".",12.746235847473145,56.45332336425781,75.86591339111328,True,True,True
What is the main root verb governing the syntactic subject?,The laptop dropped on the floor shattered.,Reduced Relative Clause,shattered is the target for: what is the main root verb governing the syntactic subject?,dropped,0,dropped,"The main root verb governing the syntactic subject is ""dropped"".",2.930481433868408,39.63425827026367,80.20401000976562,1,shattered is the target for: what is the main root verb governing the syntactic subject?,"The main root verb governing the syntactic subject is ""is"".",77.6767349243164,68.4255142211914,86.41543579101562,1,shattered is the target for: what is the main root verb governing the syntactic subject?,"The main root verb governing the syntactic subject is ""is"".",77.6767349243164,68.4255142211914,86.41543579101562,True,False,False
What is the main root verb governing the syntactic subject?,The phone dunked in the water shorted.,Reduced Relative Clause,shorted,dunked,0,dunked,"The main root verb governing the syntactic subject is ""dunked"".",6.256933689117432,53.599609375,68.04248809814453,0,dunked,"The main root verb governing the syntactic subject is ""dunked"".",6.256933689117432,53.599609375,68.04248809814453,1,shorted,"The main root verb governing the syntactic subject is ""is"".",11.216146469116213,8.997190475463867,86.41543579101562,True,True,True
What is the main root verb governing the syntactic subject?,The batter poured into the pan sizzled.,Reduced Relative Clause,sizzled,poured,0,poured,"The main root verb governing the syntactic subject is ""poured"".",3.647796154022217,53.80898666381836,67.43624114990234,0,poured,"The main root verb governing the syntactic subject is ""poured"".",3.647796154022217,53.80898666381836,67.43624114990234,1,sizzled,"The main root verb governing the syntactic subject is ""sizzled"".",9.374051094055176,57.6930046081543,73.66532897949219,True,True,True
What is the main root verb governing the syntactic subject?,The monument erected in the square remained.,Reduced Relative Clause,remained is the target for: what is the main root verb governing the syntactic subject?,erected,0,erected,"The main root verb governing the syntactic subject is ""erected"".",10.498990058898926,54.03939437866211,75.204345703125,1,remained is the target for: what is the main root verb governing the syntactic subject?,"The main root verb governing the syntactic subject is ""remained"".",73.13646697998047,93.14244079589844,75.5284652709961,1,remained is the target for: what is the main root verb governing the syntactic subject?,"The main root verb governing the syntactic subject is ""remained"".",73.13646697998047,93.14244079589844,75.5284652709961,True,False,False
